name	x	y	z
Fp1	94.36	30.64	63.50
AFp1	91.05	19.12	78.94
AFz	83.45	3.68	93.15
AF3	79.91	35.75	83.92
AF7	80.84	54.86	54.90
AFF5h	70.29	53.67	77.51
AFF1h	65.34	21.09	104.29
F1	51.28	26.37	111.31
F3	52.56	51.21	94.82
F5	57.51	65.83	74.67
F7	59.99	71.14	46.99
F9	57.83	70.98	11.55
FFT9h	45.61	76.92	26.88
FFT7h	45.35	78.13	61.19
FFC5h	39.28	66.14	87.32
FFC3h	32.93	44.52	109.55
FFC1h	31.09	18.45	121.51
FCz	17.00	1.52	127.85
FC1	15.71	33.50	120.01
FC3	20.54	60.98	100.59
FC5	28.73	77.92	71.42
FT7	31.75	80.93	41.13
FT9	39.24	79.18	7.87
FTT9h	21.35	81.51	25.90
FTT7h	15.48	83.21	54.44
FCC5h	6.85	74.93	85.90
FCC3h	0.35	51.91	111.03
FCC1h	-2.51	20.53	127.46
C1	-18.29	34.17	122.30
C3	-12.61	65.94	97.34
C5	-5.40	80.90	67.08
T7	3.90	82.60	33.88
TTP7h	-17.31	81.83	44.93
CCP5h	-26.24	72.85	77.54
CCP3h	-31.15	53.38	105.12
CCP1h	-38.58	21.66	121.13
CP1	-53.82	31.36	109.38
CP3	-42.80	61.26	89.05
CP5	-34.75	75.29	57.79
TP7	-27.74	78.40	29.83
TPP9h	-43.35	72.54	17.36
TPP7h	-44.88	72.93	44.90
CPP5h	-53.09	63.00	67.20
CPP3h	-62.49	43.18	90.08
CPP1h	-68.63	16.88	99.31
P1	-74.87	27.61	87.49
P3	-69.28	48.49	69.75
P5	-61.73	60.63	49.13
P7	-55.71	69.16	26.02
PPO5h	-76.24	48.27	48.41
PPO1h	-86.95	13.46	70.34
POz	-95.29	0.04	55.24
PO3	-88.38	27.43	49.47
PO7	-76.85	49.11	26.40
PPO9h	-61.32	63.86	12.32
POO9h	-80.97	43.11	13.73
O1	-89.29	29.89	22.73
POO1	-96.66	12.50	42.20
OI1h	-92.81	13.81	9.97
Iz	-91.63	-3.36	-2.93
Cz	-20.32	-4.48	128.57
C2	-18.50	-31.05	122.89
C4	-9.92	-63.15	102.10
C6	-2.54	-81.52	68.32
T8	4.01	-82.64	37.77
FTT10h	22.84	-81.79	23.86
FTT8h	13.42	-81.72	55.67
FCC6h	8.37	-73.38	87.09
FCC4h	1.89	-49.91	112.06
FCC2h	-5.23	-17.43	128.38
FC2	17.14	-33.63	119.76
FC4	23.88	-58.40	101.19
FC6	31.12	-76.07	74.53
FT8	33.78	-78.58	38.47
FT10	40.08	-78.80	7.20
FFT10h	49.16	-75.51	25.03
FFT8h	44.41	-75.67	57.45
FFC6h	39.70	-64.22	89.11
FFC4h	33.92	-44.72	108.43
FFC2h	33.30	-16.28	123.00
Fz	48.18	-1.93	118.65
F2	49.05	-26.54	111.53
F4	50.36	-48.90	96.98
F6	57.70	-64.21	72.96
F8	57.26	-69.53	44.63
F10	55.62	-71.66	11.17
AFF6h	70.61	-50.89	78.12
AFF2h	65.97	-17.83	105.54
AF4	79.18	-34.38	84.84
AF8	82.13	-51.69	54.22
FP2	94.16	-32.38	64.28
AFp2	90.27	-19.43	78.49
Oz	-98.00	-0.70	20.87
OI2h	-94.63	-10.78	9.59
POO10h	-81.59	-45.85	9.26
O2	-92.88	-22.57	22.34
POO2	-96.71	-13.23	39.03
PO4	-86.60	-35.28	51.45
PO8	-78.33	-48.77	24.38
PPO10h	-61.35	-65.45	9.13
PPO6h	-75.12	-51.35	47.75
PPO2h	-86.25	-19.62	70.86
Pz	-78.83	-2.99	88.65
P2	-74.95	-28.39	86.62
P4	-69.57	-49.86	70.06
P6	-60.88	-64.30	47.44
P8	-55.00	-69.58	22.31
TPP10h	-43.32	-74.16	14.46
TPP8h	-43.18	-73.43	41.52
CPP6h	-53.36	-64.94	69.56
CPP4h	-60.86	-45.16	91.49
CPP2h	-66.30	-19.12	102.31
CP2	-51.10	-35.04	108.39
CP4	-45.02	-60.60	88.05
CP6	-35.92	-76.08	56.20
TP8	-27.90	-79.74	29.85
TTP8h	-15.54	-82.04	45.73
CCP6h	-24.21	-73.68	78.56
CCP4h	-34.63	-51.30	105.18
CCP2h	-39.15	-20.25	120.92
N-Fp1	83.92	29.44	-6.99
N-AFp1	86.19	12.24	14.19
N-AFz	80.77	-0.23	35.42
N-AF3	76.84	33.70	21.23
N-AF7	68.57	54.84	-10.59
N-AFF5h	64.04	50.80	23.09
