onset	duration	sample	trial_type	response_time	stim_file	value
-0.0020000000	n/a	-0.5	STATUS	n/a	n/a	boundary
3.1160000000	n/a	779	STATUS	n/a	n/a	M  1
8.3060000000	n/a	2076.5	STATUS	n/a	n/a	M  1
13.4960000000	n/a	3374	STATUS	n/a	n/a	M  1
18.6860000000	n/a	4671.5	STATUS	n/a	n/a	M  1
23.8760000000	n/a	5969	STATUS	n/a	n/a	M  1
29.0640000000	n/a	7266	STATUS	n/a	n/a	M  1
34.2540000000	n/a	8563.5	STATUS	n/a	n/a	M  1
39.4420000000	n/a	9860.5	STATUS	n/a	n/a	M  1
44.6320000000	n/a	11158	STATUS	n/a	n/a	M  1
49.8220000000	n/a	12455.5	STATUS	n/a	n/a	M  1
55.0100000000	n/a	13752.5	STATUS	n/a	n/a	M  1
60.1980000000	n/a	15049.5	STATUS	n/a	n/a	M  1
65.3880000000	n/a	16347	STATUS	n/a	n/a	M  1
70.5760000000	n/a	17644	STATUS	n/a	n/a	M  1
75.7660000000	n/a	18941.5	STATUS	n/a	n/a	M  1
80.9560000000	n/a	20239	STATUS	n/a	n/a	M  1
86.1460000000	n/a	21536.5	STATUS	n/a	n/a	M  1
91.3360000000	n/a	22834	STATUS	n/a	n/a	M  1
96.5240000000	n/a	24131	STATUS	n/a	n/a	M  1
101.7140000000	n/a	25428.5	STATUS	n/a	n/a	M  1
106.9040000000	n/a	26726	STATUS	n/a	n/a	M  1
112.0920000000	n/a	28023	STATUS	n/a	n/a	M  1
117.2820000000	n/a	29320.5	STATUS	n/a	n/a	M  1
122.4720000000	n/a	30618	STATUS	n/a	n/a	M  1
127.6600000000	n/a	31915	STATUS	n/a	n/a	M  1
132.8500000000	n/a	33212.5	STATUS	n/a	n/a	M  1
138.0400000000	n/a	34510	STATUS	n/a	n/a	M  1
143.2300000000	n/a	35807.5	STATUS	n/a	n/a	M  1
148.4200000000	n/a	37105	STATUS	n/a	n/a	M  1
153.6080000000	n/a	38402	STATUS	n/a	n/a	M  1
158.7980000000	n/a	39699.5	STATUS	n/a	n/a	M  1
163.9880000000	n/a	40997	STATUS	n/a	n/a	M  1
169.1780000000	n/a	42294.5	STATUS	n/a	n/a	M  1
174.3680000000	n/a	43592	STATUS	n/a	n/a	M  1
179.5560000000	n/a	44889	STATUS	n/a	n/a	M  1
184.7460000000	n/a	46186.5	STATUS	n/a	n/a	M  1
189.9340000000	n/a	47483.5	STATUS	n/a	n/a	M  1
195.1240000000	n/a	48781	STATUS	n/a	n/a	M  1
200.3120000000	n/a	50078	STATUS	n/a	n/a	M  1
205.5020000000	n/a	51375.5	STATUS	n/a	n/a	M  1
210.6920000000	n/a	52673	STATUS	n/a	n/a	M  1
215.8820000000	n/a	53970.5	STATUS	n/a	n/a	M  1
221.0720000000	n/a	55268	STATUS	n/a	n/a	M  1
226.2600000000	n/a	56565	STATUS	n/a	n/a	M  1
231.4500000000	n/a	57862.5	STATUS	n/a	n/a	M  1
236.6380000000	n/a	59159.5	STATUS	n/a	n/a	M  1
241.8280000000	n/a	60457	STATUS	n/a	n/a	M  1
247.0160000000	n/a	61754	STATUS	n/a	n/a	M  1
252.2060000000	n/a	63051.5	STATUS	n/a	n/a	M  1
257.3940000000	n/a	64348.5	STATUS	n/a	n/a	M  1
262.5820000000	n/a	65645.5	STATUS	n/a	n/a	M  1
267.7720000000	n/a	66943	STATUS	n/a	n/a	M  1
272.9620000000	n/a	68240.5	STATUS	n/a	n/a	M  1
278.1500000000	n/a	69537.5	STATUS	n/a	n/a	M  1
283.3400000000	n/a	70835	STATUS	n/a	n/a	M  1
288.5300000000	n/a	72132.5	STATUS	n/a	n/a	M  1
293.7200000000	n/a	73430	STATUS	n/a	n/a	M  1
298.9100000000	n/a	74727.5	STATUS	n/a	n/a	M  1
303.0060000000	n/a	75751.5	STATUS	n/a	n/a	boundary
303.8800000000	n/a	75970	STATUS	n/a	n/a	M  1
309.0700000000	n/a	77267.5	STATUS	n/a	n/a	M  1
314.2600000000	n/a	78565	STATUS	n/a	n/a	M  1
319.4520000000	n/a	79863	STATUS	n/a	n/a	M  1
324.6420000000	n/a	81160.5	STATUS	n/a	n/a	M  1
329.8320000000	n/a	82458	STATUS	n/a	n/a	M  1
335.0240000000	n/a	83756	STATUS	n/a	n/a	M  1
