onset	duration	sample	trial_type	response_time	stim_file	value
-0.0020000000	n/a	-0.5	STATUS	n/a	n/a	boundary
0.0900000000	n/a	22.5	STATUS	n/a	n/a	M  1
5.2820000000	n/a	1320.5	STATUS	n/a	n/a	M  1
10.4740000000	n/a	2618.5	STATUS	n/a	n/a	M  1
15.6640000000	n/a	3916	STATUS	n/a	n/a	M  1
20.8560000000	n/a	5214	STATUS	n/a	n/a	M  1
26.0460000000	n/a	6511.5	STATUS	n/a	n/a	M  1
31.2380000000	n/a	7809.5	STATUS	n/a	n/a	M  1
36.4280000000	n/a	9107	STATUS	n/a	n/a	M  1
41.6200000000	n/a	10405	STATUS	n/a	n/a	M  1
46.8100000000	n/a	11702.5	STATUS	n/a	n/a	M  1
52.0020000000	n/a	13000.5	STATUS	n/a	n/a	M  1
57.1920000000	n/a	14298	STATUS	n/a	n/a	M  1
62.3840000000	n/a	15596	STATUS	n/a	n/a	M  1
67.5760000000	n/a	16894	STATUS	n/a	n/a	M  1
72.7660000000	n/a	18191.5	STATUS	n/a	n/a	M  1
77.9560000000	n/a	19489	STATUS	n/a	n/a	M  1
83.1480000000	n/a	20787	STATUS	n/a	n/a	M  1
88.3380000000	n/a	22084.5	STATUS	n/a	n/a	M  1
93.5280000000	n/a	23382	STATUS	n/a	n/a	M  1
98.7200000000	n/a	24680	STATUS	n/a	n/a	M  1
103.9100000000	n/a	25977.5	STATUS	n/a	n/a	M  1
109.1020000000	n/a	27275.5	STATUS	n/a	n/a	M  1
114.2920000000	n/a	28573	STATUS	n/a	n/a	M  1
119.4840000000	n/a	29871	STATUS	n/a	n/a	M  1
124.6740000000	n/a	31168.5	STATUS	n/a	n/a	M  1
129.8640000000	n/a	32466	STATUS	n/a	n/a	M  1
135.0560000000	n/a	33764	STATUS	n/a	n/a	M  1
140.2460000000	n/a	35061.5	STATUS	n/a	n/a	M  1
145.4380000000	n/a	36359.5	STATUS	n/a	n/a	M  1
150.6280000000	n/a	37657	STATUS	n/a	n/a	M  1
155.8200000000	n/a	38955	STATUS	n/a	n/a	M  1
161.0100000000	n/a	40252.5	STATUS	n/a	n/a	M  1
166.2020000000	n/a	41550.5	STATUS	n/a	n/a	M  1
171.3920000000	n/a	42848	STATUS	n/a	n/a	M  1
176.5840000000	n/a	44146	STATUS	n/a	n/a	M  1
181.7740000000	n/a	45443.5	STATUS	n/a	n/a	M  1
186.9660000000	n/a	46741.5	STATUS	n/a	n/a	M  1
192.1560000000	n/a	48039	STATUS	n/a	n/a	M  1
197.3480000000	n/a	49337	STATUS	n/a	n/a	M  1
202.5400000000	n/a	50635	STATUS	n/a	n/a	M  1
207.7300000000	n/a	51932.5	STATUS	n/a	n/a	M  1
212.9220000000	n/a	53230.5	STATUS	n/a	n/a	M  1
218.1140000000	n/a	54528.5	STATUS	n/a	n/a	M  1
223.3060000000	n/a	55826.5	STATUS	n/a	n/a	M  1
228.4960000000	n/a	57124	STATUS	n/a	n/a	M  1
233.6880000000	n/a	58422	STATUS	n/a	n/a	M  1
238.8800000000	n/a	59720	STATUS	n/a	n/a	M  1
244.0700000000	n/a	61017.5	STATUS	n/a	n/a	M  1
249.2620000000	n/a	62315.5	STATUS	n/a	n/a	M  1
254.4540000000	n/a	63613.5	STATUS	n/a	n/a	M  1
259.6460000000	n/a	64911.5	STATUS	n/a	n/a	M  1
264.8360000000	n/a	66209	STATUS	n/a	n/a	M  1
270.0280000000	n/a	67507	STATUS	n/a	n/a	M  1
275.2180000000	n/a	68804.5	STATUS	n/a	n/a	M  1
280.4100000000	n/a	70102.5	STATUS	n/a	n/a	M  1
285.6000000000	n/a	71400	STATUS	n/a	n/a	M  1
290.7920000000	n/a	72698	STATUS	n/a	n/a	M  1
295.9820000000	n/a	73995.5	STATUS	n/a	n/a	M  1
301.0060000000	n/a	75251.5	STATUS	n/a	n/a	boundary
302.1460000000	n/a	75536.5	STATUS	n/a	n/a	M  1
307.3380000000	n/a	76834.5	STATUS	n/a	n/a	M  1
312.5300000000	n/a	78132.5	STATUS	n/a	n/a	M  1
