name	x	y	z
Fp1	89.44	54.09	69.32
AFp1	101.8	27.95	78.37
AFz	99.46	16.92	88.55
AF3	80	50.67	88.05
AF7	66.48	70.35	57.43
AFF5h	64.25	62.58	87.74
AFF1h	89.53	30.54	92.78
F1	56.75	48.2	107.95
F3	46.9	64.29	100.12
F5	52.3	75.83	74.13
F7	55.18	78.05	39.14
F9	62.62	78.29	21.37
FFT9h	25.63	85.96	37.42
FFT7h	35.34	82.77	50.95
FFC5h	31.85	76.72	87.67
FFC3h	39.43	41.82	121.24
FFC1h	54.12	23.52	120.1
FCz	39.19	16.09	129.48
FC1	21.8	31.41	133.84
FC3	28.75	57.13	116.77
FC5	19.47	84.78	67.98
FT7	6	86.75	46.13
FT9	46.01	79.69	21.16
FTT9h	-42.07	80.04	29.85
FTT7h	-17.65	86.9	59.77
FCC5h	13.28	73.2	103.91
FCC3h	5.79	50	130.15
FCC1h	5.35	17.15	142.43
C1	-14.17	33.8	141.28
C3	-6.59	65.35	120.22
C5	0.02	84.81	84.99
T7	-29.3	84.17	44.52
TTP7h	-45.54	81.21	57.72
CCP5h	-26.25	78.12	97.4
CCP3h	-31.1	54.34	126.28
CCP1h	-37.74	19.19	140.57
CP1	-53.31	32.43	128.77
CP3	-44.53	65.86	107.48
CP5	-36.32	82.68	75.96
TP7	-54.71	73.84	41.88
TPP9h	-64.34	68.16	23.61
TPP7h	-62.12	73.83	70.92
CPP5h	-53.88	72.1	90.66
CPP3h	-61.41	48.37	114.54
CPP1h	-67.2	21.49	120.18
P1	-78.29	33.04	107.17
P3	-73.63	55.84	92.58
P5	-81.8	56.23	64.35
P7	-81.08	55.46	43.74
PPO5h	-92.91	38.77	72.52
PPO1h	-90.63	25.03	92.79
POz	-91.5	-14.48	89.74
PO3	-99.65	25.88	54.88
PO7	-98.7	30.32	39.71
PPO9h	-86.97	47.76	26.31
POO9h	-101.53	16.41	21.85
O1	-103.92	2.82	38.06
POO1	-100.43	4.56	73.83
OI1h	-97.54	6.17	8.79
Iz	-99.49	-6.54	19.18
Cz	17.81	0.23	139.79
C2	-15.26	-37.58	137.03
